Year,Month,city,Crop,Min Price,Max Price,Modal Price
2025,4,Ballari,Bitter Gourd,39.06,42.75,39.76
2025,4,Ballari,Blackgram (Urad),37.17,40.29,37.63
2025,4,Ballari,Bottle Gourd,45.71,49.02,48.84
2025,4,Ballari,Brinjal (Eggplant),20.76,24.24,20.95
2025,4,Ballari,Cabbage,30.66,35.32,31.17
2025,4,Ballari,Capsicum (Bell Pepper),38.58,41.78,39.21
2025,4,Ballari,Carrot,34.67,37.2,36.08
2025,4,Ballari,Cauliflower,22.54,27.94,26.98
2025,4,Ballari,Chickpea (Bengal gram),18.86,27.18,23.78
2025,4,Ballari,Chilli,45.53,48.15,46.26
2025,4,Ballari,Coriander,44.3,53.33,49.23
2025,4,Ballari,Cotton,1,6.76,3.07
2025,4,Ballari,Cucumber,35.57,43.64,40.17
2025,4,Ballari,French Beans,40.83,45.5,40.85
2025,4,Ballari,Grapes,58.36,65.85,62.56
2025,4,Ballari,Green Peas,39.26,41.69,41.44
2025,4,Ballari,Greengram (Moong),23.58,25.74,25.29
2025,4,Ballari,Groundnut,25.45,31.92,29.65
2025,4,Ballari,Guava,19.19,26.93,22.42
2025,4,Ballari,Jackfruit,17.99,21.83,21.31
2025,4,Ballari,Maize,24.12,29.62,24.82
2025,4,Ballari,Mango,64.09,68.56,64.09
2025,4,Ballari,Muskmelon,29.52,32.46,31.56
2025,4,Ballari,Mustard,31.02,35.63,33.53
2025,4,Ballari,Okra (Bhindi),45.85,48.17,47.7
2025,4,Ballari,Onion,29.89,31.23,30.63
2025,4,Ballari,Papaya,37.18,42.01,37.32
2025,4,Ballari,Pearl Millet (Bajra),19.28,27.34,23.56
2025,4,Ballari,Pigeonpea (Tur),28.72,35.08,30.67
2025,4,Ballari,Pomegranate,68.3,70.64,68.59
2025,4,Ballari,Potato,54.04,58.21,54.58
2025,4,Ballari,Pumpkin,28.58,29.52,28.97
2025,4,Ballari,Ragi (Finger Millet),19.73,25.08,23.62
2025,4,Ballari,Rice (Paddy),38.49,38.76,38.67
2025,4,Ballari,Ridge Gourd,40.67,44.25,41.54
2025,4,Ballari,Sapota (Chikoo),31.19,33.34,31.39
2025,4,Ballari,Sesame,42.7,50.88,46.96
2025,4,Ballari,Sorghum (Jowar),18.44,26.27,22.52
2025,4,Ballari,Soybean,17.75,24.08,20.67
2025,4,Ballari,Spinach,21.48,24.88,23.93
2025,4,Ballari,Sugarcane,2.47,6.08,3.91
2025,4,Ballari,Sunflower,38.95,45.95,42.97
2025,4,Ballari,Tomato,46.04,49.89,48.9
2025,4,Ballari,Tomato (Hybrid High-Demand),20.08,26.26,25.04
2025,4,Ballari,Watermelon,35.88,37.77,36.68
2025,4,Belagavi,Amla (Indian Gooseberry),57.16,64.88,60.3
2025,4,Belagavi,Banana,39.88,43.58,41.9
2025,4,Belagavi,Beetroot,28.74,32.81,29.42
2025,4,Belagavi,Bitter Gourd,42.45,49.2,46.96
2025,4,Belagavi,Blackgram (Urad),17.9,25.12,20.78
2025,4,Belagavi,Bottle Gourd,46.09,49.5,48.55
2025,4,Belagavi,Brinjal (Eggplant),37.34,39.6,37.96
2025,4,Belagavi,Cabbage,16.94,18.18,17.88
2025,4,Belagavi,Capsicum (Bell Pepper),38.22,47.18,42.95
2025,4,Belagavi,Carrot,22,25.74,23.09
2025,4,Belagavi,Cauliflower,19.06,22.42,20.01
2025,4,Belagavi,Chickpea (Bengal gram),17.06,22.93,20.93
2025,4,Belagavi,Chilli,24.18,32.83,27.85
2025,4,Belagavi,Coriander,40.04,43.56,40.55
2025,4,Belagavi,Cotton,4.42,10.29,5.62
2025,4,Belagavi,Cucumber,21.68,26.2,24.26
2025,4,Belagavi,French Beans,19.71,27,22.02
2025,4,Belagavi,Grapes,61.55,69.68,64.92
2025,4,Belagavi,Green Peas,33.64,38.94,38.08
2025,4,Belagavi,Greengram (Moong),26.41,32.85,29.93
2025,4,Belagavi,Groundnut,44.41,52.05,48.89
2025,4,Belagavi,Guava,37.79,43.95,41.19
2025,4,Belagavi,Jackfruit,36.21,45.67,40.92
2025,4,Belagavi,Maize,34.17,37.43,34.52
2025,4,Belagavi,Mango,64.9,67.86,65.32
2025,4,Belagavi,Muskmelon,21.27,23.79,21.88
2025,4,Belagavi,Mustard,38.86,45.85,43.82
2025,4,Belagavi,Okra (Bhindi),20.06,26.6,23.6
2025,4,Belagavi,Onion,23.99,30.83,28.79
2025,4,Belagavi,Papaya,42.41,46.31,46.3
2025,4,Belagavi,Pearl Millet (Bajra),31.32,36.33,35.12
2025,4,Belagavi,Pigeonpea (Tur),17.21,25.97,22.15
2025,4,Belagavi,Pomegranate,39,42.11,41.46
2025,4,Belagavi,Potato,48.18,50.94,49.22
2025,4,Belagavi,Pumpkin,16.1,22.53,20.46
2025,4,Belagavi,Ragi (Finger Millet),20.03,23.96,20.74
2025,4,Belagavi,Rice (Paddy),26.04,31.34,28.44
2025,4,Belagavi,Ridge Gourd,39.85,45.91,43.78
2025,4,Belagavi,Sapota (Chikoo),24.64,25.77,25.57
2025,4,Belagavi,Sesame,46.24,48.32,47.35
2025,4,Belagavi,Sorghum (Jowar),36.95,42.9,39.64
2025,4,Belagavi,Soybean,21.56,24.94,24.4
2025,4,Belagavi,Spinach,24.83,29.66,25.05
2025,4,Belagavi,Sugarcane,1,5.41,4.59
2025,4,Belagavi,Sunflower,36.32,39.23,37.6
2025,4,Belagavi,Tomato,25.02,31.26,26.7
2025,4,Belagavi,Tomato (Hybrid High-Demand),33.53,40.37,38.42
2025,4,Belagavi,Watermelon,35.66,38.12,37.87
2025,4,Bengaluru,Amla (Indian Gooseberry),44.72,50.66,47.02
2025,4,Bengaluru,Banana,44.48,53.34,49.09
2025,4,Bengaluru,Beetroot,36.47,40.76,37.26
2025,4,Bengaluru,Bitter Gourd,26.15,30.13,28.25
2025,4,Bengaluru,Blackgram (Urad),18.68,25.6,23.35
2025,4,Bengaluru,Bottle Gourd,37.39,42.79,41.49
2025,4,Bengaluru,Brinjal (Eggplant),39.6,40.72,39.86
2025,4,Bengaluru,Cabbage,24.14,29.89,28.73
2025,4,Bengaluru,Capsicum (Bell Pepper),47.95,51.85,48.13
2025,4,Bengaluru,Carrot,47.55,50.15,47.97
2025,4,Bengaluru,Cauliflower,38.03,43.95,41.01
2025,4,Bengaluru,Chickpea (Bengal gram),18.48,26.51,22.25
2025,4,Bengaluru,Chilli,20.38,27.44,23.96
2025,4,Bengaluru,Coriander,35.02,43.28,38.46
2025,4,Bengaluru,Cotton,1,6.34,3.2
2025,4,Bengaluru,Cucumber,43.57,46.9,45.22
2025,4,Bengaluru,French Beans,38.03,43.65,40.4
2025,4,Bengaluru,Grapes,65.75,67.69,66.58
2025,4,Bengaluru,Green Peas,43.87,50.61,46.8
2025,4,Bengaluru,Greengram (Moong),31.89,39.71,35.31
2025,4,Bengaluru,Groundnut,36.97,39.78,37.03
2025,4,Bengaluru,Guava,26.93,28.23,27.06
2025,4,Bengaluru,Jackfruit,43.01,49.48,45.1
2025,4,Bengaluru,Maize,23.14,29.2,25.08
2025,4,Bengaluru,Mango,65.29,70.53,68.98
2025,4,Bengaluru,Muskmelon,37.27,39.75,39.26
2025,4,Bengaluru,Mustard,42.75,49.39,47.2
2025,4,Bengaluru,Okra (Bhindi),39.88,46.23,41.8
2025,4,Bengaluru,Onion,17.28,21.36,18.04
2025,4,Bengaluru,Papaya,34.18,36.8,35.43
2025,4,Bengaluru,Pearl Millet (Bajra),16.18,24.1,20.67
2025,4,Bengaluru,Pigeonpea (Tur),15.9,24.85,20.66
2025,4,Bengaluru,Pomegranate,76.1,78.39,76.23
2025,4,Bengaluru,Potato,39.26,42.4,39.55
2025,4,Bengaluru,Pumpkin,34.42,41.08,38.35
2025,4,Bengaluru,Ragi (Finger Millet),30.97,37.56,34.47
2025,4,Bengaluru,Rice (Paddy),37.32,40.06,38.28
2025,4,Bengaluru,Ridge Gourd,34.2,37.36,35.33
2025,4,Bengaluru,Sapota (Chikoo),42.65,46.6,43.46
2025,4,Bengaluru,Sesame,28.31,31.75,29.15
2025,4,Bengaluru,Sorghum (Jowar),22,24.63,23.8
2025,4,Bengaluru,Soybean,25.83,30.83,28.3
2025,4,Bengaluru,Spinach,21.23,26.96,22.03
2025,4,Bengaluru,Sugarcane,1,3.94,3.46
2025,4,Bengaluru,Sunflower,22.12,25.05,23.39
2025,4,Bengaluru,Tomato,44.99,50.85,46.62
2025,4,Bengaluru,Tomato (Hybrid High-Demand),53.43,58.43,58.02
2025,4,Bengaluru,Watermelon,22.34,30.42,26.52
2025,4,Bidar,Amla (Indian Gooseberry),41.32,49.25,44.91
2025,4,Bidar,Banana,62.37,64.29,63.15
2025,4,Bidar,Beetroot,39.94,42.62,42.58
2025,4,Bidar,Bitter Gourd,35.07,36.8,36.75
2025,4,Bidar,Blackgram (Urad),19.76,22.44,21.86
2025,4,Bidar,Bottle Gourd,34.16,37.34,34.47
2025,4,Bidar,Brinjal (Eggplant),37.93,44.4,39.58
2025,4,Bidar,Cabbage,33.76,42.1,38.27
2025,4,Bidar,Capsicum (Bell Pepper),37.79,44.72,41.16
2025,4,Bidar,Carrot,33.12,38.51,37.77
2025,4,Bidar,Cauliflower,23.5,26.62,25.77
2025,4,Bidar,Chickpea (Bengal gram),17.91,22.69,21.85
2025,4,Bidar,Chilli,46.12,50.18,47.76
2025,4,Bidar,Coriander,25.44,27.86,26.97
2025,4,Bidar,Cotton,1.91,6.4,4.12
2025,4,Bidar,Cucumber,27.93,35.3,32.06
2025,4,Bidar,French Beans,29.79,32.01,30.39
2025,4,Bidar,Grapes,74.19,77.9,76.11
2025,4,Bidar,Green Peas,46.45,53,48.08
2025,4,Bidar,Greengram (Moong),34.58,37.5,35.68
2025,4,Bidar,Groundnut,23.11,28.97,26.13
2025,4,Bidar,Guava,27.64,29.79,28.6
2025,4,Bidar,Jackfruit,21.44,26.63,25.02
2025,4,Bidar,Maize,29.41,31.74,31.61
2025,4,Bidar,Mango,61.94,63.88,63.49
2025,4,Bidar,Muskmelon,22.4,24.96,24.74
2025,4,Bidar,Mustard,24.34,32.79,28.4
2025,4,Bidar,Okra (Bhindi),28.98,32.81,32.62
2025,4,Bidar,Onion,42.95,48.84,45.95
2025,4,Bidar,Papaya,47.28,51.75,48.13
2025,4,Bidar,Pearl Millet (Bajra),27.31,27.97,27.4
2025,4,Bidar,Pigeonpea (Tur),40.54,45.34,42.97
2025,4,Bidar,Pomegranate,65.57,69.12,67.28
2025,4,Bidar,Potato,55.04,62.37,58.58
2025,4,Bidar,Pumpkin,29.89,39.15,34.61
2025,4,Bidar,Ragi (Finger Millet),22.77,25.22,24.21
2025,4,Bidar,Rice (Paddy),30.69,34.47,33.42
2025,4,Bidar,Ridge Gourd,39.3,43.96,41.85
2025,4,Bidar,Sapota (Chikoo),30.13,34.3,30.3
2025,4,Bidar,Sesame,31.11,36.74,33.64
2025,4,Bidar,Sorghum (Jowar),27.72,32.16,29.81
2025,4,Bidar,Soybean,36.59,45.68,41.21
2025,4,Bidar,Spinach,24.23,28.38,27.05
2025,4,Bidar,Sugarcane,1,3.82,3.23
2025,4,Bidar,Sunflower,26.57,30.85,27.16
2025,4,Bidar,Tomato,40.87,47.92,45.08
2025,4,Bidar,Tomato (Hybrid High-Demand),52.57,54.73,53.03
2025,4,Bidar,Watermelon,27.19,31.83,29.95
2025,4,Chikkaballapura,Amla (Indian Gooseberry),52.67,56.62,54.74
2025,4,Chikkaballapura,Banana,69.09,73.51,71.31
2025,4,Chikkaballapura,Beetroot,26.68,32.03,28.34
2025,4,Chikkaballapura,Bitter Gourd,18.78,24.19,23.37
2025,4,Chikkaballapura,Blackgram (Urad),21.78,29.13,24.29
2025,4,Chikkaballapura,Bottle Gourd,26.51,27.19,26.8
2025,4,Chikkaballapura,Brinjal (Eggplant),45.36,48.96,46.27
2025,4,Chikkaballapura,Cabbage,38.86,43.67,39.85
2025,4,Chikkaballapura,Capsicum (Bell Pepper),40.12,44.06,40.68
2025,4,Chikkaballapura,Carrot,23.85,29.91,28.55
2025,4,Chikkaballapura,Cauliflower,33.09,38.24,36.4
2025,4,Chikkaballapura,Chickpea (Bengal gram),36.22,41.33,39.6
2025,4,Chikkaballapura,Chilli,29.18,34.13,32.34
2025,4,Chikkaballapura,Coriander,33.7,34.88,34.5
2025,4,Chikkaballapura,Cotton,2.34,6.53,4.31
2025,4,Chikkaballapura,Cucumber,31.27,34.92,34.7
2025,4,Chikkaballapura,French Beans,22.45,26.24,24.72
2025,4,Chikkaballapura,Grapes,64.86,69.91,66.3
2025,4,Chikkaballapura,Green Peas,31.25,40.11,36.19
2025,4,Chikkaballapura,Greengram (Moong),36.81,40.21,39.11
2025,4,Chikkaballapura,Groundnut,19.71,26.17,24.53
2025,4,Chikkaballapura,Guava,40.31,47.21,44.91
2025,4,Chikkaballapura,Jackfruit,22.75,30.8,26.43
2025,4,Chikkaballapura,Maize,23.92,30.61,26.22
2025,4,Chikkaballapura,Mango,30.58,35.01,31.27
2025,4,Chikkaballapura,Muskmelon,20.64,21.25,20.74
2025,4,Chikkaballapura,Mustard,28.72,32.58,30.61
2025,4,Chikkaballapura,Okra (Bhindi),42.6,48.82,47.42
2025,4,Chikkaballapura,Onion,16.38,21.15,19.68
2025,4,Chikkaballapura,Papaya,22.17,26.81,24.49
2025,4,Chikkaballapura,Pearl Millet (Bajra),36.05,40.74,38.78
2025,4,Chikkaballapura,Pigeonpea (Tur),41.15,44.21,43.82
2025,4,Chikkaballapura,Pomegranate,46.37,51.07,47.24
2025,4,Chikkaballapura,Potato,15.17,19.54,15.3
2025,4,Chikkaballapura,Pumpkin,28.58,34.61,33.37
2025,4,Chikkaballapura,Ragi (Finger Millet),29.02,30.29,29.18
2025,4,Chikkaballapura,Rice (Paddy),27.01,34.27,30.78
2025,4,Chikkaballapura,Ridge Gourd,31.02,38.28,34.27
2025,4,Chikkaballapura,Sapota (Chikoo),22.36,27.18,24.03
2025,4,Chikkaballapura,Sesame,40.82,44.65,43.58
2025,4,Chikkaballapura,Sorghum (Jowar),23.52,28.52,26.49
2025,4,Chikkaballapura,Soybean,26.13,31.75,28.98
2025,4,Chikkaballapura,Spinach,31.55,40.34,35.75
2025,4,Chikkaballapura,Sugarcane,2.1,9.14,4.66
2025,4,Chikkaballapura,Sunflower,19.83,27.69,22.79
2025,4,Chikkaballapura,Tomato,12.52,18.68,15.12
2025,4,Chikkaballapura,Tomato (Hybrid High-Demand),54.69,62.59,59.19
2025,4,Chikkaballapura,Watermelon,32.21,36.76,36.46
2025,4,Chikkamagaluru,Amla (Indian Gooseberry),36.83,41.86,40.62
2025,4,Chikkamagaluru,Banana,76.07,79.77,76.39
2025,4,Chikkamagaluru,Beetroot,37.63,45.24,41.56
2025,4,Chikkamagaluru,Bitter Gourd,27.99,30.92,28.09
2025,4,Chikkamagaluru,Blackgram (Urad),39.3,44.15,39.52
2025,4,Chikkamagaluru,Bottle Gourd,27.85,33.37,30.55
2025,4,Chikkamagaluru,Brinjal (Eggplant),33.21,39.5,36.2
2025,4,Chikkamagaluru,Cabbage,32.76,39.3,37.2
2025,4,Chikkamagaluru,Capsicum (Bell Pepper),26.45,35.12,30.18
2025,4,Chikkamagaluru,Carrot,19.01,25.68,22.13
2025,4,Chikkamagaluru,Cauliflower,31.95,35.71,33.95
2025,4,Chikkamagaluru,Chickpea (Bengal gram),17.78,22.37,22.22
2025,4,Chikkamagaluru,Chilli,31.7,40.15,36.6
2025,4,Chikkamagaluru,Coriander,20.59,27.8,24.16
2025,4,Chikkamagaluru,Cotton,2.05,8.78,3.9
2025,4,Chikkamagaluru,Cucumber,33.81,37.42,34.49
2025,4,Chikkamagaluru,French Beans,42.72,50.19,47.54
2025,4,Chikkamagaluru,Grapes,28.76,34.45,30.67
2025,4,Chikkamagaluru,Green Peas,46.2,47.94,46.39
2025,4,Chikkamagaluru,Greengram (Moong),22.91,27.8,23.94
2025,4,Chikkamagaluru,Groundnut,33.01,36.73,33.34
2025,4,Chikkamagaluru,Guava,32.81,35.73,34.72
2025,4,Chikkamagaluru,Jackfruit,43.84,49.89,47.43
2025,4,Chikkamagaluru,Maize,33.13,39.38,36.69
2025,4,Chikkamagaluru,Mango,70.7,75.9,73.71
2025,4,Chikkamagaluru,Muskmelon,19.49,23.62,20.79
2025,4,Chikkamagaluru,Mustard,41.88,48.69,46.25
2025,4,Chikkamagaluru,Okra (Bhindi),34.88,37.38,36.61
2025,4,Chikkamagaluru,Onion,27.01,30.13,27.86
2025,4,Chikkamagaluru,Papaya,23.36,30.11,27.17
2025,4,Chikkamagaluru,Pearl Millet (Bajra),25.59,31.74,29.75
2025,4,Chikkamagaluru,Pigeonpea (Tur),25,26.91,26.01
2025,4,Chikkamagaluru,Pomegranate,72.12,75.12,72.35
2025,4,Chikkamagaluru,Potato,46.15,50.33,48.92
2025,4,Chikkamagaluru,Pumpkin,43.67,46.88,43.92
2025,4,Chikkamagaluru,Ragi (Finger Millet),35.23,40.17,39.78
2025,4,Chikkamagaluru,Rice (Paddy),17.35,22.62,21.31
2025,4,Chikkamagaluru,Ridge Gourd,43.1,46.73,45.29
2025,4,Chikkamagaluru,Sapota (Chikoo),35.71,41.52,40.31
2025,4,Chikkamagaluru,Sesame,25.64,28.26,27.28
2025,4,Chikkamagaluru,Sorghum (Jowar),24.22,30.18,27.94
2025,4,Chikkamagaluru,Soybean,26.44,32.5,30.95
2025,4,Chikkamagaluru,Spinach,36.14,44.83,40.61
2025,4,Chikkamagaluru,Sugarcane,1.45,6.88,3.99
2025,4,Chikkamagaluru,Sunflower,46.42,51.6,46.82
2025,4,Chikkamagaluru,Tomato,26.74,31.56,30.03
2025,4,Chikkamagaluru,Tomato (Hybrid High-Demand),25.91,33.25,29.63
2025,4,Chikkamagaluru,Watermelon,41.83,48.26,46.05
2025,4,Dakshina Kannada (Puttur),Amla (Indian Gooseberry),66.67,72.65,69.85
2025,4,Dakshina Kannada (Puttur),Banana,66.64,73.18,70.73
2025,4,Dakshina Kannada (Puttur),Beetroot,32.37,36.16,32.87
2025,4,Dakshina Kannada (Puttur),Bitter Gourd,24.54,30.76,29.19
2025,4,Dakshina Kannada (Puttur),Blackgram (Urad),34.71,42.55,39.61
2025,4,Dakshina Kannada (Puttur),Bottle Gourd,22.16,24.73,24.38
2025,4,Dakshina Kannada (Puttur),Brinjal (Eggplant),34.25,42.37,38.5
2025,4,Dakshina Kannada (Puttur),Cabbage,34.07,39.39,38.78
2025,4,Dakshina Kannada (Puttur),Capsicum (Bell Pepper),23.2,25.82,23.71
2025,4,Dakshina Kannada (Puttur),Carrot,43.68,47.21,46.7
2025,4,Dakshina Kannada (Puttur),Cauliflower,58.39,60.76,59.39
2025,4,Dakshina Kannada (Puttur),Chickpea (Bengal gram),25.31,32.56,29.13
2025,4,Dakshina Kannada (Puttur),Chilli,37.12,40.92,38.89
2025,4,Dakshina Kannada (Puttur),Coriander,41.69,45.02,44.35
2025,4,Dakshina Kannada (Puttur),Cotton,1,6.73,3.87
2025,4,Dakshina Kannada (Puttur),Cucumber,29.76,33.94,30.86
2025,4,Dakshina Kannada (Puttur),French Beans,20.86,26.32,24.44
2025,4,Dakshina Kannada (Puttur),Grapes,38.96,43.91,41.87
2025,4,Dakshina Kannada (Puttur),Green Peas,21.45,28.12,23.19
2025,4,Dakshina Kannada (Puttur),Greengram (Moong),21.4,22.85,22.36
2025,4,Dakshina Kannada (Puttur),Groundnut,29.03,37.27,33.9
2025,4,Dakshina Kannada (Puttur),Guava,16.88,25.14,20.23
2025,4,Dakshina Kannada (Puttur),Jackfruit,29.22,33.74,29.58
2025,4,Dakshina Kannada (Puttur),Maize,31.01,34.5,32.78
2025,4,Dakshina Kannada (Puttur),Mango,61.81,68.16,66.67
2025,4,Dakshina Kannada (Puttur),Muskmelon,20.95,26.85,22.96
2025,4,Dakshina Kannada (Puttur),Mustard,34.47,41.74,37.5
2025,4,Dakshina Kannada (Puttur),Okra (Bhindi),46.39,49.19,49
2025,4,Dakshina Kannada (Puttur),Onion,29.56,31.86,30.58
2025,4,Dakshina Kannada (Puttur),Papaya,34.29,39.09,36.75
2025,4,Dakshina Kannada (Puttur),Pearl Millet (Bajra),28.86,34.15,32
2025,4,Dakshina Kannada (Puttur),Pigeonpea (Tur),30.29,31.46,31.04
2025,4,Dakshina Kannada (Puttur),Pomegranate,49.48,57.48,53.01
2025,4,Dakshina Kannada (Puttur),Potato,51.9,54.23,52.98
2025,4,Dakshina Kannada (Puttur),Pumpkin,18.42,24.64,22.31
2025,4,Dakshina Kannada (Puttur),Ragi (Finger Millet),27.87,30.81,29.06
2025,4,Dakshina Kannada (Puttur),Rice (Paddy),22.03,26.14,23.81
2025,4,Dakshina Kannada (Puttur),Ridge Gourd,25.77,28.24,26.07
2025,4,Dakshina Kannada (Puttur),Sapota (Chikoo),30.05,33.74,30.39
2025,4,Dakshina Kannada (Puttur),Sesame,17.53,21.48,20.35
2025,4,Dakshina Kannada (Puttur),Sorghum (Jowar),24.86,32.58,29.44
2025,4,Dakshina Kannada (Puttur),Soybean,28.14,36.97,31.99
2025,4,Dakshina Kannada (Puttur),Spinach,41.14,48.62,45.63
2025,4,Dakshina Kannada (Puttur),Sugarcane,4.17,8.99,4.8
2025,4,Dakshina Kannada (Puttur),Sunflower,17.81,23.51,21.43
2025,4,Dakshina Kannada (Puttur),Tomato,26.65,31.89,27.48
2025,4,Dakshina Kannada (Puttur),Tomato (Hybrid High-Demand),52,58.57,53.76
2025,4,Dakshina Kannada (Puttur),Watermelon,39.43,46.11,41.29
2025,4,Davanagere,Amla (Indian Gooseberry),46.93,51.37,49.3
2025,4,Davanagere,Banana,56.91,64.9,61.81
2025,4,Davanagere,Beetroot,29.39,34.44,31.16
2025,4,Davanagere,Bitter Gourd,35.11,35.83,35.61
2025,4,Davanagere,Blackgram (Urad),22.37,26.85,23.76
2025,4,Davanagere,Bottle Gourd,30.14,37.51,33.96
2025,4,Davanagere,Brinjal (Eggplant),42.82,47.38,46.43
2025,4,Davanagere,Cabbage,51.17,57.57,54.36
2025,4,Davanagere,Capsicum (Bell Pepper),28.28,32.15,30.06
2025,4,Davanagere,Carrot,41.69,48.84,46.33
2025,4,Davanagere,Cauliflower,37.49,38.47,37.84
2025,4,Davanagere,Chickpea (Bengal gram),19.83,28.48,23.52
2025,4,Davanagere,Chilli,34.17,43.07,38.66
2025,4,Davanagere,Coriander,27.3,30.71,29.26
2025,4,Davanagere,Cotton,2.03,8.21,3.61
2025,4,Davanagere,Cucumber,43.35,47.59,47.36
2025,4,Davanagere,French Beans,44,46.55,45.09
2025,4,Davanagere,Grapes,52.25,58.08,54.84
2025,4,Davanagere,Green Peas,23.05,27.2,26.97
2025,4,Davanagere,Greengram (Moong),18.21,25.13,20.87
2025,4,Davanagere,Groundnut,25.47,31.4,27.64
2025,4,Davanagere,Guava,31.17,35.98,34.34
2025,4,Davanagere,Jackfruit,24.77,29.78,24.95
2025,4,Davanagere,Maize,27.95,30.61,30.06
2025,4,Davanagere,Mango,45.33,53.03,50.14
2025,4,Davanagere,Muskmelon,33.49,37.04,34.32
2025,4,Davanagere,Mustard,22.39,27.52,22.79
2025,4,Davanagere,Okra (Bhindi),48.08,50.44,48.33
2025,4,Davanagere,Onion,46.29,50.77,49.24
2025,4,Davanagere,Papaya,32.31,34.41,33.97
2025,4,Davanagere,Pearl Millet (Bajra),34.38,40.28,35.34
2025,4,Davanagere,Pigeonpea (Tur),32.46,35.5,34.6
2025,4,Davanagere,Pomegranate,56.64,60.39,58.15
2025,4,Davanagere,Potato,27.33,36.91,32.03
2025,4,Davanagere,Pumpkin,23.95,28.32,25.28
2025,4,Davanagere,Ragi (Finger Millet),43.85,51.19,47.65
2025,4,Davanagere,Rice (Paddy),17.47,26.34,22.26
2025,4,Davanagere,Ridge Gourd,25.21,31.74,27.83
2025,4,Davanagere,Sapota (Chikoo),40.98,47.36,44.58
2025,4,Davanagere,Sesame,48.79,54.55,49.6
2025,4,Davanagere,Sorghum (Jowar),32.79,42.18,37.49
2025,4,Davanagere,Soybean,35.11,39.58,38.41
2025,4,Davanagere,Spinach,31.28,34.36,33.58
2025,4,Davanagere,Sugarcane,1.11,8.89,4.11
2025,4,Davanagere,Sunflower,36.66,41.58,40.45
2025,4,Davanagere,Tomato,46.64,53.46,49.4
2025,4,Davanagere,Tomato (Hybrid High-Demand),26.64,30.94,27.43
2025,4,Davanagere,Watermelon,34.07,38.93,37.49
2025,4,Gadag,Amla (Indian Gooseberry),74.46,79.65,77.07
2025,4,Gadag,Banana,60.22,65.24,61.99
2025,4,Gadag,Beetroot,35.26,42.19,38.96
2025,4,Gadag,Bitter Gourd,43.65,48.2,44.66
2025,4,Gadag,Blackgram (Urad),29.15,33.04,31.54
2025,4,Gadag,Bottle Gourd,21.18,22.4,21.81
2025,4,Gadag,Brinjal (Eggplant),43.27,44.77,44.13
2025,4,Gadag,Cabbage,24.83,27.52,25.05
2025,4,Gadag,Capsicum (Bell Pepper),27.85,32.22,30.27
2025,4,Gadag,Carrot,28.94,35.01,30.28
2025,4,Gadag,Cauliflower,13.22,20.76,17.2
2025,4,Gadag,Chickpea (Bengal gram),23.67,29.17,27.07
2025,4,Gadag,Chilli,27.74,29.38,29.04
2025,4,Gadag,Coriander,26.72,31.63,28.29
2025,4,Gadag,Cotton,1,8,4.57
2025,4,Gadag,Cucumber,33.74,40.4,37.14
2025,4,Gadag,French Beans,26.42,32.12,27.66
2025,4,Gadag,Grapes,65.26,67.4,67.26
2025,4,Gadag,Green Peas,45.15,48.1,45.42
2025,4,Gadag,Greengram (Moong),17.05,23.18,21.46
2025,4,Gadag,Groundnut,43.85,45.97,45.24
2025,4,Gadag,Guava,40.49,48.04,44.38
2025,4,Gadag,Jackfruit,42.99,49.92,45.64
2025,4,Gadag,Maize,22.75,26.28,23.96
2025,4,Gadag,Mango,59.07,63.86,62.88
2025,4,Gadag,Muskmelon,21.5,24.34,22.78
2025,4,Gadag,Mustard,23.16,26.32,24.86
2025,4,Gadag,Okra (Bhindi),23.44,29.95,26.85
2025,4,Gadag,Onion,14.79,20.1,16.23
2025,4,Gadag,Papaya,42.77,47.51,44.8
2025,4,Gadag,Pearl Millet (Bajra),27.27,32.92,31.29
2025,4,Gadag,Pigeonpea (Tur),20.13,23.54,21.21
2025,4,Gadag,Pomegranate,53.95,56.66,55.52
2025,4,Gadag,Potato,31.71,31.74,31.74
2025,4,Gadag,Pumpkin,24.51,26.95,25.31
2025,4,Gadag,Ragi (Finger Millet),32.75,36.1,33.25
2025,4,Gadag,Rice (Paddy),26.56,32.63,28.27
2025,4,Gadag,Ridge Gourd,35.74,44.44,40.56
2025,4,Gadag,Sapota (Chikoo),31.85,36.57,32.05
2025,4,Gadag,Sesame,29.59,33.57,30.84
2025,4,Gadag,Sorghum (Jowar),31.12,34.01,31.7
2025,4,Gadag,Soybean,27.26,33.1,31.21
2025,4,Gadag,Spinach,42.17,44.11,43.69
2025,4,Gadag,Sugarcane,1,5.86,4.88
2025,4,Gadag,Sunflower,46.02,48.84,48.69
2025,4,Gadag,Tomato,50.59,57.38,54.78
2025,4,Gadag,Tomato (Hybrid High-Demand),52.96,56.61,54.15
2025,4,Gadag,Watermelon,22.67,28.75,27.49
2025,4,Hassan,Amla (Indian Gooseberry),34.56,38.64,38.04
2025,4,Hassan,Banana,52.88,58.34,55.11
2025,4,Hassan,Beetroot,22.11,27.53,26.23
2025,4,Hassan,Bitter Gourd,37.95,44.66,40.56
2025,4,Hassan,Blackgram (Urad),26.52,35.66,31.03
2025,4,Hassan,Bottle Gourd,19.12,25.09,20.29
2025,4,Hassan,Brinjal (Eggplant),28.59,31.79,29.49
